article_url,portal_name,portal_url,headline,published_at,article_author,language,rating_original,claim,claim_author,stated_at
https://www.mimikama.org/sozialhilfe-vorbestrafte-afghanen-faktencheck/,mimikama,https://www.mimikama.org/,Faktencheck: Sozialhilfe für vorbestrafte junge Afghanen,"{13.11.2023, 23.08.2025}",Tom Wannenmacher,de,Falsch,"Angeblich erhält ein 18-jähriger vorbestrafter Afghane in Österreich monatlich 850 Euro und eine Sozialwohnung, während ein Arbeiter nach 45 Dienstjahren nur 800 Euro Pension bekommt.",,
https://www.mimikama.org/cyberangriffe-auf-deutsche-bahn-ddos-attacken/,mimikama,https://www.mimikama.org/,Cyberangriffe auf Deutsche Bahn: Was steckt hinter den DDoS-Attacken?,"{13.11.2023, 23.08.2025}",Nick L.,de,Richtig,"Die prorussische Hackergruppe NoName057(16) richtet Cyberangriffe gegen deutsche Ziele, einschließlich der Deutschen Bahn, aus.",,
https://www.mimikama.org/sind-zucchini-wirklich-giftig-ein-faktencheck/,mimikama,https://www.mimikama.org/,Sind Zucchini wirklich giftig? Ein Faktencheck,31.08.2023,Tom Wannenmacher,de,Richtig,"Zucchini gehören zur Kürbisgewächsfamilie und enthalten natürlicherweise Cucurbitacin, einen giftigen Bitterstoff. Obwohl dieser durch Züchtung oft reduziert wurde, können genetische Veränderungen zu seiner Rückkehr führen, wodurch die Zucchini bitter schmeckt. Der Verzehr solcher Zucchini kann zu ernsthaften Gesundheitsproblemen führen, wie ein Vorfall zeigt, bei dem ein Rentner nach dem Verzehr bitterer Zucchini verstarb.",,
https://www.mimikama.org/putin-untertitel-video-falsch/,mimikama,https://www.mimikama.org/,Video: Untertitel einer Rede Putins zur Ukraine sind falsch,"{01.03.2023, 21.08.2025}",Nick L.,de,Die Aussage des Videos ist falsch. Tatsächlich wurde der Clip aus zwei verschiedenen Reden zusammengeschnitten und mit falschen Untertiteln versehen. Es gibt bis dato keine Hinweise auf einen Rücktritt Putins im Jahr 2023.,"Ein im Netz die Runde machendes Video zeigt Putin bei einer Rede an zwei verschiedenen Orten, wobei er behauptet, seine Position als Präsident erst aufzugeben, wenn das Problem in der Ukraine gelöst ist.",,
https://www.mimikama.org/erster-leopard-panzer-in-ukraine-zerstoert-fake/,mimikama,https://www.mimikama.org/,Erster Leopard-Panzer in der Ukraine zerstört: Fake,"{28.02.2023, 21.08.2025}",Tom Wannenmacher,de,"Das Bild ist von 2018 und zeigt einen zerstörten, türkischen Leopard-2A4 im syrischen Bürgerkrieg. Es handelt sich also um einen Hybrid-Fake.","Russische Söldner der Gruppe Wagner sollen am 26. Februar 2023 in der Ukraine den ersten jener Leopard-Panzer zerstört haben, die Deutschland an die Kriegspartei liefert.",,
https://www.mimikama.org/ukrainischer-justizminister-gestohlenes-auto/,mimikama,https://www.mimikama.org/,"Ukrainischer Justizminister in gestohlenem, deutschen Auto unterwegs?","{07.12.2022, 21.0.2025}",Tom Wannenmacher,de,"Wir wundern uns nur, dass der Mini-Skandal von 2011 jetzt wieder Thema ist. Ja, ukrainische Gesetze machten damals die Nutzung des beschlagnahmten, gestohlenen Fahrzeugs möglich. Aber der jetzige Justizminister ist erst seit 2019 im Amt, der Fall hat nichts mit ihm und der aktuellen Regierung zu tun. Es geht vielmehr darum, die rezenten Vorstöße von Minister Denys Maljuska zu delegitimieren: die Verwendung der Gelder auf gesperrten, russischen Konten als Reparationszahlungen und die Anklage von Putin als Kriegsverbrecher.","Wer hätte das gedacht: Ukrainischer Minister im gestohlenen Mercedes unterwegs. Der Justizminister nutzt als Dienstwagen einen Mercedes GL 420, der seit Januar 2010 in Deutschland als gestohlen gemeldet ist. Wundert sich keiner darüber?",,
https://www.mimikama.org/annalena-baerbock-afrikanischer-staat/,mimikama,https://www.mimikama.org/,Sprach Annalena Baerbock wirklich von „meinem afrikanischen Staat“?,"{23.09.2022, 21.08.2025}",Claudia Spiess,de,Irreführend,Annalena Baerbock spricht in einer Rede von „meinem afrikanischen Staat“. In sozialen Medien wird dieser Ausschnitt nun verbreitet und verrissen.,,
https://www.mimikama.org/baerbock-ravioli-zitat/,mimikama,https://www.mimikama.org/,„Dem Gegenüber Ravioli bieten“ – Kein Baerbock-Zitat!,10.06.2022,Tom Wannenmacher,de,Falsch,"Angeblich hat Annalena Baerbock gesagt: „Nur, wer eine klare Sprache beherrscht, ist in der Lage, dem Gegenüber Ravioli zu bieten.“",,
https://www.mimikama.org/puppe-kriegsopfer-ukraine-dreharbeiten/,mimikama,https://www.mimikama.org/,"Puppe als Kriegsopfer in der Ukraine? Nein, Dreharbeiten in Russland!","{19.04.2022, 20.08.2025}",Tom Wannenmacher,de,Richtig,"Ein Video soll Ukrainer zeigen, die eine Puppe vorbereiten, welche als toter Zivilist inszeniert werden soll.",,
https://www.mimikama.org/fluessiggas-tanker-schweroel-fake/,mimikama,https://www.mimikama.org/,20 Flüssiggas-Tanker verbrauchen so viel Schweröl wie alle Fahrzeuge weltweit? FAKE!,"{20.04.2022, 20.08.2025}",Mimikama,de,Richtig,"Auf Facebook verbreiten sich Posts, die behaupten, dass 20 Flüssiggas-Tanker, die Flüssiggas aus den USA nach Europa transportieren, für ihre Fahrt genauso viel Schweröl verbrauchen wie alle Fahrzeug weltweit für Treibstoff benötigen.",,
https://www.mimikama.org/bananenkisten-corona-tote/,mimikama,https://www.mimikama.org/,Bananenkisten statt Särge für Corona-Tote? (Faktencheck),"{09.06.2021, 14.06.2021}",Mimikama,de,"Hier wurde erneut ein Foto aus dem Kontext gerissen und für Anti-Corona-Hetze instrumentalisiert. Das Foto zeigt nicht die Inszenierung einer Trauerfeier im Zusammenhang mit Covid-19, sondern die Gedenkfeier zu Ehren des iranischen Generals Kassem Soleimani.","In den sozialen Medien kursiert derzeit ein Foto, das Bananenkisten zeigt, die mit der iranischen Flagge bedeckt sind und mit Blumen drapiert wurden.",,
https://www.mimikama.org/grillverbot-fuer-deutsche-gruenen/,mimikama,https://www.mimikama.org/,Fordern die „Grünen“ ein Grillverbot für Deutsche?,"{08.07.2019, 28.03.2026}",Mimikama,de,Falsch,"Über WhatsApp wird ein Screenshot verbreitet. Darin ist zu lesen, die Grünen würden ein Grillverbot „nur für Deutsche“ fordern, um das Klima zu retten. Als Quelle erscheint eine frühere Meldung der Webseite „Short News“.",,
https://www.mimikama.org/grok-eskaliert-weisser-genozid/,mimikama,https://www.mimikama.org/,Grok eskaliert: Elon Musks KI predigt rechten Mythos des Weißen Genozids,"{16.05.2025, 23.08.2025}",Claudia Spiess,de,Richtig,"Grok, der KI-Chatbot von Elon Musk, behauptete, dass es in Südafrika einen „weißen Völkermord“ gebe, und verwies auf das Lied „Kill the Boer“ als Beweis.",Grok / xAI,
https://www.mimikama.org/messerattacke-in-villach/,mimikama,https://www.mimikama.org/,Messerattacke in Villach: Islamistisches Motiv bestätigt – Die Fakten,"{16.02.2025, 22.08.2025}",Tom Wannenmacher,de,Richtig,Am 15. Februar 2025 tötete ein 23-jähriger syrischer Asylbewerber in Villach einen 14-jährigen Jugendlichen und verletzte mehrere Menschen. Laut Innenminister Gerhard Karner handelte es sich um einen islamistischen Terroranschlag mit IS-Bezug.,,
https://www.mimikama.org/afd-treffen-mit-rechtsextremen-goering-eckardt/,mimikama,https://www.mimikama.org/,AfD-Treffen mit Rechtsextremen: Göring-Eckardt drängt auf Verbot,"{30.12.2024, 22.08.2025",Hilde Ollig,de,Richtig,"AfD-Abgeordnete sollen auf einer Veranstaltung in der Schweiz mit Mitgliedern rechtsextremer Gruppen wie der in Deutschland verbotenen Blood-&-Honour-Bewegung und der Schweizer Gruppierung „Junge Tat“ zusammengekommen sein. Bundestagsvizepräsidentin Göring-Eckardt sowie weitere Politiker fordern deshalb, ein Parteiverbot ernsthaft zu prüfen.",,
https://www.mimikama.org/elektroautos-strommix/,mimikama,https://www.mimikama.org/,Elektroautos in Deutschland: Strommix zunehmend aus erneuerbaren Energien,"{14.06.2024, 23.08.2025}",Mimikama,de,Richtig,Der Strom für Elektroautos stammt überwiegend aus Kohlekraft und ist daher klimaschädlich.,,
https://www.mimikama.org/netanyahu-verschwoerungstheorie-psychiater-suizid/,mimikama,https://www.mimikama.org/,Faktencheck: Benjamin Netanyahu’s Psychiater-Verschwörungstheorie,"{19.11.2023, 23.08.2025}",Hilde Ollig,de,Richtig,"Die Verschwörungstheorie über Benjamin Netanyahus angeblichen Psychiater, der Selbstmord begangen haben soll, stammt aus einem Satire-Blog und ist falsch.",,
https://www.mimikama.org/scholz-israel-flughafen-kontroversen/,mimikama,https://www.mimikama.org/,Bundeskanzler Scholz: Israel-Evakuierung war kein inszeniertes Drama,"{20.10.2023, 20.10.2023}",,de,Richtig,"Anhand eines Ausschnitts aus dem Video des Luftalarms und der Evakuierung aus dem Regierungsflugzeug am Ben Gurion Airport in Tel Aviv wird in sozialen Medien behauptet, es handle sich um eine Inszenierung. Gestützt wird diese Behauptung durch eine einzelne Person, die im Hintergrund zu sehen ist, was Nutzer als Hinweis dafür halten, dass hier keine Gefahr bestand.",,
https://www.mimikama.org/sind-fotos-von-bill-clinton-stephen-hawking-echt/,mimikama,https://www.mimikama.org/,Sind Fotos von Bill Clinton und Stephen Hawking in den Epstein-Akten echt?,"{13.03.2026, 28.03.2026}",Hilde Ollig,de,Falsch,"Im Netz kursieren Bilder, die Bill Clinton und Stephen Hawking in ungewöhnlichen Kostümen zeigen. Sie sollen Teil offiziell veröffentlichter Epstein-Dokumente sein.",Social Media,
https://www.mimikama.org/radlader-tesla-batterien-cat994a/,mimikama,https://www.mimikama.org/,"Die Wahrheit über Radlader, Tesla-Batterien und Energieverbrauch: Ein Faktencheck",24.06.2023,Tom Wannenmacher,de,"Die Behauptungen des viralen Postings und des Sharepics des CAT994A sind falsch. Die genannten Zahlen dienen vor allem dazu, Stimmung gegen die notwendige Energiewende zu machen. Ja, die Herstellung von Elektroautos ist energieintensiver als die von Modellen mit Verbrennungsmotor. Aber Elektroautos hinterlassen über ihre gesamte Lebensdauer einen deutlich geringeren CO₂-Fußabdruck, insbesondere wenn sie mit erneuerbaren Energien betrieben werden.","„Das ein CAT994A Er verbrennt in Stunden ca. 1000 Liter Treibstoff, bewegt ca. 250 Tonnen Erde, um die Materialien zu gewinnen, die zur Herstellung einer einzigen Tesla-Batterie benötigt werden.“",,
https://www.mimikama.org/die-meteoriten-luege-faktencheck/,mimikama,https://www.mimikama.org/,Die Meteoriten-Lüge? Warum Krater meistens rund sind,29.07.2026,Tom Wannenmacher,de,Falsch,"Auf Facebook wird behauptet, kreisrunde Meteoritenkrater könnten nur durch senkrechte Einschläge entstanden sein. Tatsächlich seien sie Überreste gewaltiger Geysire, Plasmaausbrüche oder technischer Systeme einer „alten Welt“. Die Wissenschaft verschweige diese wahre Erdgeschichte.",,
https://www.mimikama.org/boykott-deutsche-synchronsprecher-netflix-ki/,mimikama,https://www.mimikama.org/,Boykottieren deutsche Synchronsprecher:innen Netflix wegen KI?,09.06.2026,Claudia Spiess,de,Richtig,"Deutsche Synchronsprecher:innen, die Stars wie Jason Momoa, Russell Crowe oder Jennifer Lopez ihre Stimme leihen, verweigern Netflix zunehmend die Mitarbeit. Sie sagen, Netflix verlange in neuen Verträgen die Freigabe ihrer Aufnahmen für KI-Training, ohne dafür ein eigenes Entgelt vorzusehen. Wer nicht unterschreibe, verliere Rollen oder werde für Netflix umbesetzt.",,
https://www.mimikama.org/wird-kirchenglockenlaeuten-wirklich-verboten/,mimikama,https://www.mimikama.org/,Wird Kirchenglockenläuten wirklich verboten?,28.04.2026,Hilde Ollig,de,Falsch,"In sozialen Netzwerken kursiert eine Geschichte über eine europäische Stadt. Dort sollen Kirchenglocken wegen Beschwerden und neuer Regeln eingeschränkt oder verboten werden. Einsatzkräfte und Techniker seien bereits vor Ort, während Bürger protestieren.",Social Media,
https://www.mimikama.org/hitler-foto-zeigt-nicht-trumps-daddy/,mimikama,https://www.mimikama.org/,Hitler-Foto zeigt nicht „Trumps Daddy“: Wie Falschzuschreibungen Geschichte überdecken,"{23.02.2026, 28.03.2026}",Claudia Spiess,de,Falsch,"In sozialen Medien verbreitet sich ein Schwarzweißfoto aus dem Jahr 1938. Adolf Hitler schüttelt einem Mann die Hand, mehrere Personen stehen daneben. Über dem Bild steht: „This is Trump’s Daddy“.",Soziale Medien,
https://www.mimikama.org/bondi-unbeteiligter-faelschlich-identifiziert/,mimikama,https://www.mimikama.org/,Bondi-Angriff: Unbeteiligter Mann fälschlich als Täter identifiziert,16.12.2025,Hilde Ollig,de,Falsch,Ein in Australien lebender Pakistani namens Naveed Akram (30) sei einer der Täter des Angriffs am Bondi Beach gewesen.,Social Media,
https://www.mimikama.org/elefant-rettet-kind-das-video-ist-ki-generiert/,mimikama,https://www.mimikama.org/,Elefant rettet Kind? Das Video ist eine KI-Fälschung,08.10.2025,Hilde Ollig,de,Falsch,"Ein Video zeigt angeblich, wie ein Elefant in einem Zoo ein Kind, das in den Graben des Elefantengeheges gefallen ist, vorsichtig heraushebt und zu seinen Eltern hochhebt.",Social Media,24.07.2025
https://www.mimikama.org/usa-verbannen-buecher-bibel-literatur/,mimikama,https://www.mimikama.org/,Verbannen die USA Bücher wie die Bibel und Klassiker der Bildung?,21.10.2025,Claudia Spiess,de,Irreführend,"In den USA würden Bücher wie die Bibel, George Orwells „1984“, das „Tagebuch der Anne Frank“ oder John Steinbecks „Von Mäusen und Menschen“ verboten.",,
https://www.mimikama.org/halal-ist-in-deutschland-nicht-verboten/,mimikama,https://www.mimikama.org/,Halal in Deutschland verboten?,21.08.2025,Hilde Ollig,de,Falsch,"n einem Facebook-Reel behauptet eine Frau, Halal-Produkte seien in Deutschland verboten. Lebensmittel, die nach islamischem Speisegebot zertifiziert sind, stünden demnach nicht zum Verkauf.",Social Media,
https://www.mimikama.org/bundesratssitzung-1042-afd-verbot-maerz-2024/,mimikama,https://www.mimikama.org/,Bundesratssitzung 1042: AfD-Verbot im März 2024 vom Land Thüringen gefordert?,"{02.07.2025, 23.08.2025}",Claudia Spiess,de,Falsch,"Ein Screenshot aus dem Protokoll der 1042. Sitzung des Bundesrates am 22. März 2024 soll zeigen, Thüringen habe offiziell beantragt, ein Parteiverbotsverfahren gegen die AfD gemäß Artikel 21 Absatz 2 Grundgesetz einzuleiten. Angeblich seien keine Wortmeldungen zu diesem Tagesordnungspunkt erfolgt, und es habe keine Abstimmung stattgefunden. Der Screenshot enthält außerdem die Aussage: „Nachzulesen im Sitzungsprotokoll 1042“.",Soziale Medien,
https://www.mimikama.org/doch-brennt-ein-licht-papst-leo-fake/,mimikama,https://www.mimikama.org/,Fake-Rede von Papst Leo XIV: „Und doch brennt ein Licht – für Euch.“,"{20.05.2025, 23.08.2025}",Claudia Spiess,de,Falsch,"In sozialen Netzwerken kursieren angebliche Worte von Papst Leo XIV, die sich an Menschen richten, die ihren Glauben verloren haben. Der Text beginnt mit den Worten: „Brüder, Schwestern… Ich wende mich an euch, besonders an jene, die nicht mehr glauben, nicht mehr hoffen, nicht mehr beten, weil sie denken, Gott sei gegangen.“ Das Schreiben endet mit der Aussage: „Denn diese Kirche wird, solange ich lebe, ein Zuhause für die Obdachlosen und eine Ruhe für die Müden sein. Gott braucht keine Soldaten. Er braucht Brüder. Und du, ja du… bist einer von ihnen.“",Soziale Medien,
https://www.mimikama.org/kilmar-garcia-el-salvador-cecot-abgeschoben/,mimikama,https://www.mimikama.org/,Faktencheck: Abrego Garcias Abschiebung in ein Hochsicherheitsgefängnis nach El Salvador,"{17.04.2025, 23.08.2025}",Claudia Spiess,de,Falsch,"Kilmar Armando Abrego Garcia wurde rechtmäßig aus den USA nach El Salvador abgeschoben, da er Mitglied der als Terrororganisation eingestuften MS-13 sei und somit keinen Anspruch mehr auf Einwanderungsschutz habe.",Trump-Regierung,14.04.2025
https://www.mimikama.org/buergergeld-wer-bekommt-43-milliarden-euro/,mimikama,https://www.mimikama.org/,"Bürgergeld: Wer bekommt 43,8 Milliarden Euro?","{25.03.2025, 23.08.2025}",Claudia Spiess,de,Falsch,"In sozialen Medien wird behauptet, nur 5,3 % der Bürgergeldempfänger seien Deutsche – während beispielsweise 65,6 % der Ukrainer in Deutschland Bürgergeld beziehen würden. Die Gesamtkosten beliefen sich angeblich auf 43,8 Milliarden Euro jährlich.",,
https://www.mimikama.org/tesla-swasticar-plakat-london/,mimikama,https://www.mimikama.org/,Tesla-„Kampagne“ sorgt für Wirbel: Doch ist das Plakat echt?,"{03.03.2025, 22.08.2025}",Claudia Spiess,de,Richtig,"Ein Poster an einer Londoner Bushaltestelle zeigt Elon Musk mit einem Tesla-Fahrzeug und enthält Anspielungen auf Nazi-Symbole sowie das Jahr 1939, um ihn für seine politischen Verbindungen zu kritisieren.​ Die Aufschrift “GOES FROM O TO 1939 IN 3 SECONDS TESLA THE SWASTICAR”",,
https://www.mimikama.org/politico-fake-news-subventionen/,mimikama,https://www.mimikama.org/,„Politico“: Trumps Fake-News-Maschinerie verkauft Abos als Subventionen,"{07.02.2025, 22.08.2025}",Claudia Spiess,de,Flasch,"Donald Trump, seine Sprecherin Karoline Leavitt, Elon Musk und rechte Influencer behaupten, dass das Nachrichtenportal „Politico“ über 8,1 Millionen Dollar an Subventionen von der US-Regierung erhalten habe. Diese Gelder stammten angeblich von der Entwicklungsbehörde USAID.",,
https://www.mimikama.org/serienmoerder-auf-freiem-fuss-betrug/,mimikama,https://www.mimikama.org/,"„Achtung, Serienmörder auf freiem Fuß“ – Betrug!","{19.12.2024, 22.08.2025}",Claudia Spiess,de,Falsch,"In Facebook-Posts wird behauptet, ein „Serienmörder“ namens Robert Thibodeau sei in verschiedenen US-Städten auf der Flucht und greife Menschen an. Die Beiträge warnen die Öffentlichkeit, wachsam zu sein.",,
https://www.mimikama.org/cloud-seeding-marokko-spanien-ueberschwemmung/,mimikama,https://www.mimikama.org/,"Nein, Marokko hat die Überschwemmungen in Spanien nicht durch Cloud Seeding ausgelöst!","{13.11.2024, 22.08.2025}",Claudia Spiess,de,Falsch,"Es kursieren Überlegungen, dass Marokko den Sturm DANA in Spanien mithilfe von Wettermanipulationstechnologien wie Cloud Seeding verstärkte, wodurch es zu der Flutkatastrophe gekommen war.",,
https://www.mimikama.org/chroming-tiktok-trend-lebensgefahr/,mimikama,https://www.mimikama.org/,Chroming: TikTok-Trend bringt Jugendliche in Lebensgefahr,"{30.11.2024, 29.03.2026}",Tom Wannenmacher,de,Richtig,"Die sogenannte „Chroming Challenge“ bezieht sich auf das gefährliche Inhalieren giftiger Dämpfe, wie sie etwa in Nagellackentfernern, Reinigungsmitteln oder Farbverdünnern vorkommen. Ziel dieser Challenge ist es, einen Rauschzustand zu erreichen. Jugendliche filmen sich dabei und stellen die Videos ins Internet, um Aufmerksamkeit in Form von Likes und mehr Reichweite zu bekommen. Diese Praxis ist extrem riskant und kann zu schweren gesundheitlichen Schäden führen.",,
https://www.mimikama.org/affenpocken-per-chemtrail-faktencheck/,mimikama,https://www.mimikama.org/,Affenpocken per Chemtrail? Jetzt wird’s wirklich absurd!,"{21.08.2024, 23.08.2025}",Tom Wannenmacher,de,Falsch,"Ein angeblicher Whistleblower enthüllt, dass Affenpocken über Chemtrails in Großstädten verteilt werden sollen, um eine neue Pandemie auszulösen. Und wer steht natürlich wieder am Pranger? Bill Gates und seine Stiftung.",,
https://www.mimikama.org/audio-deepfake-unserioese-werbung-hirschhausen/,mimikama,https://www.mimikama.org/,Audio-Deepfake: Unseriöse Werbung nutzt manipulierten Clip von Lanz und Hirschhausen,"{10.07.2024, 29.05.2026}",Hilde Ollig,de,Falsch,"Ein Video auf Facebook zeigt Markus Lanz und Eckart von Hirschhausen bei der Werbung für ein neues Schlankheitsmittel. Der Clip suggeriert, dass Hirschhausen das Produkt zusammen mit deutschen Ernährungswissenschaftlern entwickelt hat und es Diäten und Fitnessstudios überflüssig macht.",,
https://www.mimikama.org/sylt-debatte-gefaelschter-welt-artikel/,mimikama,https://www.mimikama.org/,Gefälschter „Welt“-Artikel zur Sylt-Debatte sorgt für Verwirrung,"{03.06.2024, 23.08.2025}",Mimikama,de,Falsch,"in Screenshot zeigt einen angeblichen Artikel aus der «Welt» mit der Überschrift «Das Kalifat ist schlimmer als die Pullover-über-der-Schulter-Fraktion auf Sylt», den es so nie gegeben hat.",,
https://www.mimikama.org/stoert-russland-gps-signale-ueber-osteuropa/,mimikama,https://www.mimikama.org/,Stört Russland GPS-Signale und verursacht massive Probleme im Flugverkehr?,"{25.04.2024, 23.08.2025}",Hilde Ollig,de,Irreführend,"Russland wird beschuldigt, GPS-Signale massiv zu stören, was zu erheblichen Problemen im europäischen Flugverkehr führt, mit potenziell gefährlichen Auswirkungen auf die Zivilluftfahrt.",,
https://www.mimikama.org/lauterbach-gesetz-kriegsvorbereitung-vorsorge/,mimikama,https://www.mimikama.org/,Lauterbachs Gesetz: Kriegsvorbereitung oder kluge Vorsorge?,"{13.03.2024, 23.08.2025}",Claudia Spiess,de,Irreführend,"Kritiker werfen Gesundheitsminister Lauterbach vor, mit einem neuen Gesetzentwurf Panikmache und Kriegsvorbereitung zu betreiben.",,
https://www.mimikama.org/verschwoerung-falscher-schnee-us-winterstuerme/,mimikama,https://www.mimikama.org/,Verschwörung um „falschen Schnee“ in US-Winterstürmen widerlegt,"{30.01.2024, 23.08.2025}",Nick L.,de,Falsch,"in im Internet verbreitetes Video, das zeigt, wie Schnee unter einem Feuerzeug nicht schmilzt, soll beweisen, dass der Schnee in den USA künstlich erzeugt wird.",,
https://www.mimikama.org/faktencheck-norwegens-sozialleistungen-asyl/,mimikama,https://www.mimikama.org/,Faktencheck: Norwegens Sozialleistungen für abgelehnte Asylsuchende,"{19.12.2023, 23.08.2025}",Nick L.,de,Richtig,In sozialen Netzwerken kursieren Informationen über die Abschaffung sozialer Leistungen für abgelehnte Asylsuchende in Norwegen.,,
https://www.mimikama.org/lauterbach-wirklich-geimpft/,mimikama,https://www.mimikama.org/,„Bild-Beweise“ im Faktencheck: Wurde Lauterbach wirklich geimpft?,29.09.2023,Claudia Spiess,de,"Die vorgelegten Beweise scheinen klar zu zeigen, dass Lauterbach seine Auffrischungsimpfung erhalten hat und dass die Diskussion über die Brille ein kleiner, aber interessanter Teil der größeren Diskussion über Vertrauen und Wahrheit in der heutigen Gesellschaft ist.",,,
https://www.mimikama.org/wasser-mythos-wahrheit-ueber-corioliskraft/,mimikama,https://www.mimikama.org/,Wasser-Mythos auf dem Prüfstand: Die Wahrheit über die Corioliskraft,14.06.2023,Tom Wannenmacher,de,Irreführend,"Die Corioliskraft bestimmt die Drehrichtung von Wasser in Waschbecken, Toiletten und Trichtern, je nachdem, ob man sich auf der Nord- oder Südhalbkugel befindet.",,
